timestamp,product_name,expiry_date,quantity,unit_price,channel,payment_method,discount,final price
Wed Apr 12 00:00:00 EET 2023,Canadian Emmenthal,Sat Apr 29 00:00:00 EET 2023,11,35.42,Store, Visa, 3.5420000000000007, 31.878
Mon Apr 10 00:00:00 EET 2023,Propel Sport Drink,Sun Jul 09 00:00:00 EET 2023,10,221.83,Store, Cash, 8.264050000000001, 213.56595000000002
Wed Apr 26 00:00:00 EET 2023,Langers - Mango Nectar,Wed May 24 00:00:00 EET 2023,16,101.45,App, Visa, 15.217500000000001, 86.2325
Fri Apr 07 00:00:00 EET 2023,Sour Puss Sour Apple,Wed May 24 00:00:00 EET 2023,1,236.57,App, Visa, 11.828499999999998, 224.7415
Tue Apr 11 00:00:00 EET 2023,Pomello,Sun Jun 04 00:00:00 EET 2023,13,60.39,Store, Cash, 2.6136500000000003, 57.77635
Mon Mar 27 00:00:00 EET 2023,Cheese Cloth No 100,Thu May 25 00:00:00 EET 2023,17,186.2,App, Visa, 27.93, 158.26999999999998
Mon Mar 20 00:00:00 EET 2023,Bread Base - Italian,Thu Jun 01 00:00:00 EET 2023,9,238.44,App, Visa, 17.883000000000003, 220.557
Fri May 12 00:00:00 EET 2023,Soup - Campbells Lentil,Mon May 15 00:00:00 EET 2023,3,22.39,App, Visa, 3.5824000000000003, 18.8076
Mon Mar 13 00:00:00 EET 2023,Pepper - Black Crushed,Sun Apr 30 00:00:00 EET 2023,13,102.37,Store, Cash, 4.08295, 98.28705000000001
Thu May 04 00:00:00 EET 2023,Salt - Seasoned,Mon May 08 00:00:00 EET 2023,6,24.64,Store, Cash, 3.8192, 20.820800000000002
Thu Mar 30 00:00:00 EET 2023,Cheese - La Sauvagine,Wed May 17 00:00:00 EET 2023,10,205.46,Store, Cash, 17.464100000000002, 187.9959
Mon Apr 10 00:00:00 EET 2023,Wine - Pinot Noir Latour,Wed May 03 00:00:00 EET 2023,1,120.14,Store, Cash, 7.208400000000001, 112.9316
Tue Mar 14 00:00:00 EET 2023,Sprouts - Peppercress,Sat Jun 03 00:00:00 EET 2023,5,2.57,App, Visa, 0.1285, 2.4415
Sun Mar 26 00:00:00 EET 2023,Numi - Assorted Teas,Sun May 14 00:00:00 EET 2023,10,88.54,Store, Cash, 3.5989000000000004, 84.9411
Wed Mar 29 00:00:00 EET 2023,Sambuca Cream,Fri May 05 00:00:00 EET 2023,12,75.83,App, Visa, 8.3413, 67.4887
Mon May 08 00:00:00 EET 2023,Lemonade - Mandarin 591 Ml,Fri Jun 16 00:00:00 EET 2023,15,137.07,Store, Cash, 7.3535, 129.7165
Wed Mar 22 00:00:00 EET 2023,Melon - Watermelon Seedless,Mon Jun 19 00:00:00 EET 2023,10,41.32,Store, Cash, 1.9462000000000002, 39.3738
Mon Apr 24 00:00:00 EET 2023,Rice Paper,Mon May 15 00:00:00 EET 2023,12,59.57,App, Visa, 7.1484, 52.4216
Tue Apr 18 00:00:00 EET 2023,Fruit Salad Deluxe,Thu Jun 22 00:00:00 EET 2023,8,238.06,Store, Visa, 11.903, 226.157
Thu Apr 20 00:00:00 EET 2023,Mortadella,Sun Jun 11 00:00:00 EET 2023,6,230.36,App, Visa, 17.277, 213.08300000000003
Sat Mar 25 00:00:00 EET 2023,Sausage - Meat,Tue Apr 18 00:00:00 EET 2023,4,30.89,App, Visa, 1.69895, 29.19105
Mon May 01 00:00:00 EET 2023,Wine - Fino Tio Pepe Gonzalez,Thu Jun 01 00:00:00 EET 2023,9,131.13,App, Visa, 9.83475, 121.29525
Sat Mar 18 00:00:00 EET 2023,Cheese - St. Andre,Fri Jun 16 00:00:00 EET 2023,7,167.82,App, Visa, 16.781999999999996, 151.038
Fri Mar 17 00:00:00 EET 2023,Oil - Coconut,Tue May 02 00:00:00 EET 2023,17,121.19,Store, Visa, 9.08925, 112.10075
Sat Apr 08 00:00:00 EET 2023,Soup - Campbells Broccoli,Thu Jun 22 00:00:00 EET 2023,1,144.03,Store, Visa, 4.10075, 139.92925
Wed Apr 19 00:00:00 EET 2023,Cranberries - Dry,Sun Jul 09 00:00:00 EET 2023,3,139.58,Store, Visa, 3.9895000000000005, 135.59050000000002
Thu May 11 00:00:00 EET 2023,Ezy Change Mophandle,Fri Jun 09 00:00:00 EET 2023,8,129.63,Store, Cash, 3.8889000000000005, 125.74109999999999
Thu May 04 00:00:00 EET 2023,Gherkin,Sat Jul 08 00:00:00 EET 2023,8,37.53,App, Visa, 2.81475, 34.71525
Mon Apr 17 00:00:00 EET 2023,Carbonated Water - Raspberry,Mon Apr 24 00:00:00 EET 2023,12,87.07,Store, Cash, 13.0605, 74.00949999999999
Thu Apr 13 00:00:00 EET 2023,Cornstarch,Sun May 14 00:00:00 EET 2023,8,245.26,Store, Cash, 6.6315, 238.6285
Wed Apr 19 00:00:00 EET 2023,Iced Tea Concentrate,Mon Jun 12 00:00:00 EET 2023,6,163.04,App, Visa, 12.227999999999998, 150.81199999999998
Tue Apr 18 00:00:00 EET 2023,Pasta - Rotini Colour Dry,Mon Apr 24 00:00:00 EET 2023,4,20.13,Store, Cash, 2.9156, 17.214399999999998
Fri Apr 14 00:00:00 EET 2023,Sour Puss Raspberry,Wed Jun 07 00:00:00 EET 2023,8,38.32,App, Visa, 2.874, 35.446
Mon Apr 24 00:00:00 EET 2023,Bread Country Roll,Fri May 19 00:00:00 EET 2023,2,75.17,Store, Cash, 2.37925, 72.79075
Thu Mar 16 00:00:00 EET 2023,Apple - Fuji,Sun May 21 00:00:00 EET 2023,15,16.35,App, Visa, 2.04375, 14.306250000000002
Thu Apr 27 00:00:00 EET 2023,Soup - Boston Clam Chowder,Wed Jun 07 00:00:00 EET 2023,6,148.72,Store, Cash, 4.218, 144.502
Fri Apr 14 00:00:00 EET 2023,Trout - Smoked,Sat Jul 08 00:00:00 EET 2023,4,143.96,Store, Cash, 0.5, 143.46
Sun Apr 09 00:00:00 EET 2023,Beer - Camerons Cream Ale,Sun May 21 00:00:00 EET 2023,10,57.34,App, Visa, 4.873900000000001, 52.466100000000004
Tue Apr 25 00:00:00 EET 2023,Juice - Orange 341 Ml,Wed Jun 14 00:00:00 EET 2023,17,178.63,Store, Cash, 9.4315, 169.1985
Sun Apr 09 00:00:00 EET 2023,Pike - Frozen Fillet,Thu Jun 22 00:00:00 EET 2023,2,119.96,Store, Cash, 0.5, 119.46
Tue May 02 00:00:00 EET 2023,Crab - Imitation Flakes,Fri May 05 00:00:00 EET 2023,1,206.65,Store, Cash, 28.397750000000002, 178.25225
Sun Mar 19 00:00:00 EET 2023,Bag Clear 10 Lb,Sat Apr 08 00:00:00 EET 2023,13,41.04,Store, Cash, 3.4884000000000004, 37.5516
Wed May 10 00:00:00 EET 2023,Wine - Mas Chicet Rose Vintage,Sat Jul 15 00:00:00 EET 2023,10,102.28,Store, Cash, 6.136800000000001, 96.14320000000001
Thu May 04 00:00:00 EET 2023,Yoghurt Tubes,Sat Jun 10 00:00:00 EET 2023,17,150.47,App, Visa, 22.570500000000003, 127.89949999999999
Fri Mar 17 00:00:00 EET 2023,Milk - Skim,Wed Apr 19 00:00:00 EET 2023,13,75.7,Store, Cash, 3.1495, 72.5505
Wed May 03 00:00:00 EET 2023,Toothpick Frilled,Sat May 06 00:00:00 EET 2023,2,249.77,App, Visa, 39.9632, 209.8068
Thu Apr 06 00:00:00 EET 2023,Table Cloth 120 Round White,Wed Jun 07 00:00:00 EET 2023,5,126.5,Store, Cash, 0.5, 126.0
Sun Apr 09 00:00:00 EET 2023,Vinegar - Balsamic,Sat Jul 08 00:00:00 EET 2023,14,218.9,App, Visa, 24.079, 194.821
Fri Mar 24 00:00:00 EET 2023,Canadian Emmenthal,Wed May 10 00:00:00 EET 2023,15,226.6,Store, Visa, 16.995, 209.605
Thu Mar 16 00:00:00 EET 2023,Cookies - Oreo 4 Pack,Fri May 26 00:00:00 EET 2023,2,167.88,Store, Cash, 0.5, 167.38
Wed May 10 00:00:00 EET 2023,Wine - Red Cooking,Thu Jun 08 00:00:00 EET 2023,12,117.64,Store, Cash, 7.058400000000001, 110.5816
Sun Apr 09 00:00:00 EET 2023,Appetizer - Asian Shrimp Roll,Fri Jun 16 00:00:00 EET 2023,12,16.79,App, Visa, 1.8469, 14.9431
Thu Mar 30 00:00:00 EET 2023,Rum - Cream Amarula,Tue Jun 13 00:00:00 EET 2023,1,134.62,Store, Visa, 3.8655000000000004, 130.7545
Wed Mar 15 00:00:00 EET 2023,Lettuce - Frisee,Tue Mar 21 00:00:00 EET 2023,9,55.73,Store, Cash, 8.08085, 47.64915
Thu Apr 20 00:00:00 EET 2023,Broom And Broom Rack White,Wed Jul 19 00:00:00 EET 2023,6,104.25,Store, Cash, 3.10625, 101.14375
Tue Mar 14 00:00:00 EET 2023,Squash - Acorn,Mon Jun 05 00:00:00 EET 2023,11,128.64,Store, Cash, 5.0024, 123.63759999999999
Tue Apr 25 00:00:00 EET 2023,Water - Spring Water 355 Ml,Sun Jul 16 00:00:00 EET 2023,14,221.91,Store, Cash, 8.266850000000002, 213.64315
Sun Apr 02 00:00:00 EET 2023,Beans - Black Bean Dry,Fri May 19 00:00:00 EET 2023,17,27.22,Store, Cash, 1.861, 25.358999999999998
Wed Apr 26 00:00:00 EET 2023,Gatorade - Orange,Fri Jun 09 00:00:00 EET 2023,16,89.79,Store, Cash, 4.9895000000000005, 84.8005
Thu Apr 13 00:00:00 EET 2023,Beer - Labatt Blue,Sat May 13 00:00:00 EET 2023,6,39.62,Store, Cash, 1.4905, 38.1295
Mon May 08 00:00:00 EET 2023,Soup - Campbells Beef Strogonoff,Wed Jul 19 00:00:00 EET 2023,9,198.75,Store, Visa, 9.9375, 188.8125
Fri Apr 21 00:00:00 EET 2023,Pears - Fiorelle,Mon May 08 00:00:00 EET 2023,12,214.24,Store, Cash, 21.424, 192.816
Wed May 03 00:00:00 EET 2023,Pumpkin - Seed,Sat May 20 00:00:00 EET 2023,12,207.73,Store, Cash, 20.773, 186.957
Thu Apr 27 00:00:00 EET 2023,Cookie Dough - Peanut Butter,Sat May 20 00:00:00 EET 2023,13,209.91,App, Visa, 23.0901, 186.8199
Mon Apr 03 00:00:00 EET 2023,Cheese - Le Cheve Noir,Thu Jun 01 00:00:00 EET 2023,15,30.15,App, Visa, 3.76875, 26.381249999999998
Fri Mar 17 00:00:00 EET 2023,Seaweed Green Sheets,Wed Jun 07 00:00:00 EET 2023,5,92.83,Store, Visa, 2.82075, 90.00925
Mon May 01 00:00:00 EET 2023,Truffle Paste,Tue May 16 00:00:00 EET 2023,13,56.91,App, Visa, 8.5365, 48.37349999999999
Mon Apr 24 00:00:00 EET 2023,Mcguinness - Blue Curacao,Thu Jun 08 00:00:00 EET 2023,17,101.32,Store, Visa, 7.599, 93.72099999999999
Tue Mar 21 00:00:00 EET 2023,Sugar - White Packet,Sun Jun 18 00:00:00 EET 2023,7,74.82,Store, Cash, 2.3705, 72.4495
Mon Mar 20 00:00:00 EET 2023,Mushroom - Porcini Frozen,Sat Apr 15 00:00:00 EET 2023,1,168.44,Store, Cash, 3.8688, 164.5712
Sun Apr 09 00:00:00 EET 2023,Bread - Multigrain Loaf,Sat Jun 17 00:00:00 EET 2023,1,26.95,Store, Cash, 0.5, 26.45
Tue Apr 11 00:00:00 EET 2023,Wine - Magnotta White,Thu May 25 00:00:00 EET 2023,9,165.52,App, Visa, 12.414000000000001, 153.106
Thu May 04 00:00:00 EET 2023,Southern Comfort,Fri May 19 00:00:00 EET 2023,12,209.5,Store, Cash, 23.045, 186.45499999999998
Sun Apr 02 00:00:00 EET 2023,Bread Base - Italian,Sun Apr 30 00:00:00 EET 2023,12,215.82,Store, Cash, 9.7119, 206.10809999999998
Sun Mar 19 00:00:00 EET 2023,Wine - Ruffino Chianti,Sun Apr 23 00:00:00 EET 2023,12,249.0,Store, Cash, 14.940000000000001, 234.06
Tue Mar 21 00:00:00 EET 2023,Rice - 7 Grain Blend,Thu May 25 00:00:00 EET 2023,3,92.48,Store, Visa, 2.8120000000000003, 89.668
Tue May 09 00:00:00 EET 2023,Split Peas - Yellow Dry,Sat Jun 24 00:00:00 EET 2023,5,45.82,Store, Cash, 0.5, 45.32
Thu Apr 27 00:00:00 EET 2023,Oil - Olive Bertolli,Mon Jul 10 00:00:00 EET 2023,8,27.11,Store, Visa, 1.3555000000000001, 25.7545
Sun Mar 26 00:00:00 EET 2023,Lamb - Whole Head Off,Sat Apr 01 00:00:00 EET 2023,16,43.78,Store, Cash, 7.4426000000000005, 36.3374
Wed Mar 29 00:00:00 EET 2023,Basil - Dry Rubbed,Thu Jun 22 00:00:00 EET 2023,14,62.45,Store, Cash, 2.6857500000000005, 59.764250000000004
Mon May 01 00:00:00 EET 2023,Kiwi Gold Zespri,Sat Jul 01 00:00:00 EET 2023,4,8.94,Store, Cash, 0.5, 8.44
Sat Apr 08 00:00:00 EET 2023,Cheese - Marble,Sun Apr 30 00:00:00 EET 2023,1,123.76,App, Visa, 11.1384, 112.6216
Tue Mar 21 00:00:00 EET 2023,Maple Syrup,Sun May 21 00:00:00 EET 2023,10,94.95,Store, Visa, 5.697000000000001, 89.253
Fri Apr 21 00:00:00 EET 2023,Mushroom - Shitake Fresh,Sun Jul 09 00:00:00 EET 2023,8,142.17,Store, Cash, 4.05425, 138.11575
Thu Apr 27 00:00:00 EET 2023,Wine - Tio Pepe Sherry Fino,Tue Jun 06 00:00:00 EET 2023,8,200.62,Store, Cash, 10.031, 190.589
Sun Mar 19 00:00:00 EET 2023,Bread - Italian Roll With Herbs,Fri Apr 14 00:00:00 EET 2023,4,89.82,Store, Cash, 2.2963999999999998, 87.52359999999999
Thu Mar 16 00:00:00 EET 2023,Sausage - Meat,Sun May 28 00:00:00 EET 2023,3,78.98,App, Visa, 3.9490000000000003, 75.031
Tue Mar 21 00:00:00 EET 2023,Cheese - Stilton,Fri Apr 14 00:00:00 EET 2023,10,151.5,Store, Cash, 12.877500000000001, 138.6225
Sun Mar 19 00:00:00 EET 2023,Coconut - Whole,Fri Apr 28 00:00:00 EET 2023,5,82.22,Store, Visa, 2.5555, 79.6645
Mon May 01 00:00:00 EET 2023,Sauce Bbq Smokey,Thu May 04 00:00:00 EET 2023,8,214.28,Store, Cash, 34.284800000000004, 179.9952
Tue Mar 21 00:00:00 EET 2023,Soup - Campbells Beef Noodle,Thu Apr 13 00:00:00 EET 2023,4,37.25,Store, Cash, 1.80375, 35.44625
Thu Mar 30 00:00:00 EET 2023,Pop - Club Soda Can,Mon May 22 00:00:00 EET 2023,7,44.56,Store, Cash, 1.614, 42.946000000000005
Fri May 05 00:00:00 EET 2023,Vinegar - Balsamic,Thu Jun 22 00:00:00 EET 2023,3,69.39,Store, Visa, 2.23475, 67.15525
Mon May 01 00:00:00 EET 2023,Soup - Verve - Chipotle Chicken,Sat May 27 00:00:00 EET 2023,12,110.59,Store, Cash, 6.082450000000001, 104.50755000000001
Mon May 01 00:00:00 EET 2023,Wasabi Powder,Sat Jul 15 00:00:00 EET 2023,1,150.94,Store, Visa, 4.2735, 146.66649999999998
Thu Apr 20 00:00:00 EET 2023,Beans - Turtle Black Dry,Sun Jun 18 00:00:00 EET 2023,16,30.29,Store, Cash, 2.0145, 28.2755
Tue Apr 25 00:00:00 EET 2023,Pastry - Mini French Pastries,Tue Jul 04 00:00:00 EET 2023,1,224.65,Store, Cash, 0.5, 224.15
Sat Apr 22 00:00:00 EET 2023,Muffin Mix - Oatmeal,Mon May 22 00:00:00 EET 2023,4,149.11,Store, Cash, 0.5, 148.61
Sun Apr 02 00:00:00 EET 2023,Pasta - Cheese / Spinach Bauletti,Fri Jun 09 00:00:00 EET 2023,10,8.58,App, Visa, 0.7293000000000001, 7.8507
Mon Apr 24 00:00:00 EET 2023,7up Diet 355 Ml,Wed May 17 00:00:00 EET 2023,6,9.96,Store, Cash, 0.8486, 9.111400000000001
Sat May 06 00:00:00 EET 2023,Soup Campbells Turkey Veg.,Fri Jun 23 00:00:00 EET 2023,5,59.82,Store, Cash, 0.5, 59.32
Thu Mar 23 00:00:00 EET 2023,Muffin - Zero Transfat,Thu Apr 20 00:00:00 EET 2023,11,66.71,App, Visa, 7.338099999999999, 59.3719
Thu Apr 27 00:00:00 EET 2023,Rum - White Gg White,Thu Jul 06 00:00:00 EET 2023,17,230.88,Store, Cash, 12.044, 218.83599999999998
Sun Apr 02 00:00:00 EET 2023,Arizona - Green Tea,Mon Jun 05 00:00:00 EET 2023,16,229.55,Store, Visa, 17.216250000000002, 212.33375
Wed Apr 05 00:00:00 EET 2023,Tart Shells - Sweet 4,Sat May 06 00:00:00 EET 2023,3,67.73,Store, Cash, 0.5, 67.23
Tue May 02 00:00:00 EET 2023,Bread - Malt,Mon May 15 00:00:00 EET 2023,14,144.88,Store, Cash, 17.3856, 127.4944
Mon Apr 03 00:00:00 EET 2023,Milk - Buttermilk,Thu Apr 27 00:00:00 EET 2023,4,166.99,Store, Cash, 5.5097000000000005, 161.4803
Mon Apr 03 00:00:00 EET 2023,Brandy - Orange Mc Guiness,Wed May 03 00:00:00 EET 2023,7,130.18,App, Visa, 9.7635, 120.41650000000001
Tue Apr 11 00:00:00 EET 2023,Wheat - Soft Kernal Of Wheat,Sun Jun 04 00:00:00 EET 2023,5,124.96,Store, Cash, 0.5, 124.46
Tue Apr 04 00:00:00 EET 2023,Snails - Large Canned,Tue Apr 25 00:00:00 EET 2023,14,24.1,App, Visa, 2.8920000000000003, 21.208000000000002
Tue Apr 11 00:00:00 EET 2023,Garbag Bags - Black,Sat May 20 00:00:00 EET 2023,12,77.24,Store, Visa, 4.6344, 72.6056
Wed Mar 29 00:00:00 EET 2023,Persimmons,Tue May 09 00:00:00 EET 2023,5,136.79,App, Visa, 6.839499999999999, 129.9505
Tue Mar 14 00:00:00 EET 2023,Salmon Atl.whole 8 - 10 Lb,Thu Apr 20 00:00:00 EET 2023,8,156.61,App, Visa, 11.745750000000001, 144.86425000000003
Thu Mar 30 00:00:00 EET 2023,Soup - Campbells Mushroom,Thu Apr 27 00:00:00 EET 2023,7,109.53,App, Visa, 8.21475, 101.31525
Sat Apr 29 00:00:00 EET 2023,Soup - Campbells Cream Of,Sun May 21 00:00:00 EET 2023,4,112.28,Store, Cash, 4.9912, 107.2888
Mon Apr 10 00:00:00 EET 2023,Stainless Steel Cleaner Vision,Sat Jul 08 00:00:00 EET 2023,16,189.18,Store, Cash, 9.959000000000001, 179.221
Mon May 01 00:00:00 EET 2023,Juice - Ocean Spray Cranberry,Sat May 27 00:00:00 EET 2023,7,166.35,Store, Cash, 7.48575, 158.86425
Fri Mar 31 00:00:00 EET 2023,Beets,Sat Apr 29 00:00:00 EET 2023,16,147.22,App, Visa, 22.083000000000002, 125.137
Tue Apr 04 00:00:00 EET 2023,Fish - Base Bouillion,Wed May 10 00:00:00 EET 2023,4,118.02,App, Visa, 5.901, 112.119
Sun Mar 26 00:00:00 EET 2023,Bread - Crumbs Bulk,Fri Jun 02 00:00:00 EET 2023,13,43.03,App, Visa, 4.7333, 38.2967
Thu Mar 16 00:00:00 EET 2023,Sauce Bbq Smokey,Tue Mar 21 00:00:00 EET 2023,12,10.45,Store, Visa, 1.80625, 8.643749999999999
Fri Mar 17 00:00:00 EET 2023,Basil - Pesto Sauce,Tue May 09 00:00:00 EET 2023,2,68.81,App, Visa, 3.4405, 65.3695
Mon Apr 17 00:00:00 EET 2023,Macaroons - Two Bite Choc,Wed Apr 19 00:00:00 EET 2023,4,16.93,App, Visa, 2.7934499999999995, 14.13655
Sat Apr 22 00:00:00 EET 2023,Plaintain,Fri Jul 07 00:00:00 EET 2023,11,238.69,Store, Visa, 14.3214, 224.3686
Tue Apr 04 00:00:00 EET 2023,Cookies Almond Hazelnut,Mon Jun 12 00:00:00 EET 2023,5,38.24,Store, Visa, 1.456, 36.784
Thu Apr 27 00:00:00 EET 2023,Pear - Asian,Thu Jul 20 00:00:00 EET 2023,14,243.82,App, Visa, 26.8202, 216.9998
Sun Apr 23 00:00:00 EET 2023,Long Island Ice Tea,Sun Apr 30 00:00:00 EET 2023,3,104.64,Store, Visa, 14.6496, 89.9904
Tue Mar 14 00:00:00 EET 2023,Cheese - St. Paulin,Mon May 22 00:00:00 EET 2023,5,8.91,Store, Cash, 0.9455, 7.9645
Mon Apr 10 00:00:00 EET 2023,Plate Pie Foil,Sat May 13 00:00:00 EET 2023,13,214.06,Store, Visa, 12.843600000000002, 201.2164
Wed Mar 22 00:00:00 EET 2023,Scallops - 20/30,Wed May 24 00:00:00 EET 2023,14,202.69,Store, Cash, 7.594150000000001, 195.09584999999998
Sun Apr 16 00:00:00 EET 2023,Lettuce - Spring Mix,Sat Jun 24 00:00:00 EET 2023,15,156.02,Store, Visa, 11.701500000000001, 144.3185
Mon Mar 27 00:00:00 EET 2023,Rosemary - Dry,Thu Apr 06 00:00:00 EET 2023,11,108.69,App, Visa, 19.02075, 89.66925
Thu Apr 13 00:00:00 EET 2023,Chicken Breast Halal,Fri Apr 28 00:00:00 EET 2023,1,178.75,Store, Cash, 13.90625, 164.84375
Sat Apr 01 00:00:00 EET 2023,Nescafe - Frothy French Vanilla,Fri May 05 00:00:00 EET 2023,12,39.98,Store, Cash, 1.8993, 38.0807
Sat Mar 18 00:00:00 EET 2023,Bread - Raisin Walnut Oval,Thu Mar 30 00:00:00 EET 2023,5,137.17,Store, Cash, 12.8453, 124.32469999999999
Thu Apr 13 00:00:00 EET 2023,Kahlua,Mon Apr 24 00:00:00 EET 2023,7,46.35,App, Visa, 6.72075, 39.62925
Fri Apr 07 00:00:00 EET 2023,Bread - Roll Soft White Round,Sun Apr 09 00:00:00 EET 2023,7,196.49,Store, Cash, 32.42085, 164.06915
Fri Apr 14 00:00:00 EET 2023,7up Diet 355 Ml,Tue Jun 20 00:00:00 EET 2023,15,123.85,Store, Cash, 6.6925, 117.1575
Tue Mar 21 00:00:00 EET 2023,Chinese Foods - Plain Fried Rice,Thu Mar 30 00:00:00 EET 2023,16,227.83,Store, Cash, 35.31365, 192.51635000000002
Mon Apr 10 00:00:00 EET 2023,Chicken - Whole,Tue Jun 20 00:00:00 EET 2023,15,2.58,Store, Cash, 0.629, 1.951
Mon Apr 17 00:00:00 EET 2023,Goldschalger,Thu Jun 08 00:00:00 EET 2023,1,210.04,Store, Cash, 0.5, 209.54
Tue Apr 11 00:00:00 EET 2023,External Supplier,Wed May 31 00:00:00 EET 2023,5,142.72,Store, Cash, 0.5, 142.22
Sun Apr 02 00:00:00 EET 2023,Wine - Coteaux Du Tricastin Ac,Sun Jun 04 00:00:00 EET 2023,14,150.4,App, Visa, 16.544, 133.856
Sun Mar 19 00:00:00 EET 2023,Vol Au Vents,Fri May 26 00:00:00 EET 2023,1,182.95,Store, Cash, 0.5, 182.45
Sun Apr 30 00:00:00 EET 2023,Mushrooms - Honey,Thu May 18 00:00:00 EET 2023,15,129.55,Store, Cash, 14.250500000000002, 115.29950000000001
Mon May 08 00:00:00 EET 2023,Tomatoes Tear Drop Yellow,Sat Jul 15 00:00:00 EET 2023,12,157.22,Store, Visa, 9.433200000000001, 147.7868
Mon Apr 24 00:00:00 EET 2023,Nut - Pecan Halves,Sun Jun 18 00:00:00 EET 2023,14,153.77,Store, Cash, 5.881950000000001, 147.88805000000002
Sat Mar 25 00:00:00 EET 2023,Yoplait Drink,Sat Apr 15 00:00:00 EET 2023,4,104.59,App, Visa, 7.3213000timestamp,product_name,expiry_date,quantity,unit_price,channel,payment_method,discount,final price
Tue Apr 18 00:00:00 EET 2023,Wine - White Pinot Grigio,Sat Jun 10 00:00:00 EET 2023,6,122.47,Store, Visa, 6.1235, 116.34649999999999
Sun Apr 09 00:00:00 EET 2023,Pepper - Red Thai,Mon May 22 00:00:00 EET 2023,5,23.18,Store, Cash, 0.5, 22.68
Tue May 09 00:00:00 EET 2023,Wine - Chardonnay Mondavi,Fri Aug 04 00:00:00 EET 2023,7,189.74,Store, Cash, 9.487, 180.25300000000001
Sun Apr 09 00:00:00 EET 2023,External Supplier,Tue May 23 00:00:00 EET 2023,14,9.92,App, Visa, 1.0912000000000002, 8.8288
Mon Mar 27 00:00:00 EET 2023,Beans - Black Bean Preserved,Sun May 28 00:00:00 EET 2023,13,145.85,Store, Cash, 5.60475, 140.24525
Thu Apr 27 00:00:00 EET 2023,Beef - Inside Round,Tue Jul 18 00:00:00 EET 2023,9,247.62,Store, Visa, 12.381, 235.239
Tue May 02 00:00:00 EET 2023,Bread - Calabrese Baguette,Sun May 28 00:00:00 EET 2023,1,111.21,Store, Visa, 5.00445, 106.20554999999999
Fri Mar 17 00:00:00 EET 2023,Zucchini - Mini Green,Fri May 05 00:00:00 EET 2023,15,146.75,Store, Visa, 11.006250000000001, 135.74375
Wed Mar 22 00:00:00 EET 2023,Eggs - Extra Large,Sat Apr 08 00:00:00 EET 2023,16,48.05,App, Visa, 7.92825, 40.12175
Thu May 11 00:00:00 EET 2023,Pork - Liver,Thu Jul 20 00:00:00 EET 2023,17,191.13,Store, Visa, 14.33475, 176.79525
Tue Apr 04 00:00:00 EET 2023,Sesame Seed,Thu Jun 08 00:00:00 EET 2023,4,62.69,Store, Cash, 0.5, 62.19
Fri Apr 14 00:00:00 EET 2023,Tuna - Yellowfin,Tue May 23 00:00:00 EET 2023,9,183.3,Store, Cash, 5.0825000000000005, 178.2175
Sun Apr 23 00:00:00 EET 2023,Wine - Magnotta - Belpaese,Fri May 12 00:00:00 EET 2023,9,101.36,Store, Cash, 8.1088, 93.2512
Wed Apr 26 00:00:00 EET 2023,Bar Bran Honey Nut,Thu Jul 20 00:00:00 EET 2023,15,13.21,Store, Cash, 1.1605, 12.0495
Sun Apr 23 00:00:00 EET 2023,Cake - French Pear Tart,Tue Jul 11 00:00:00 EET 2023,12,215.63,Store, Cash, 8.04705, 207.58294999999998
Mon Apr 24 00:00:00 EET 2023,Carbonated Water - Wildberry,Wed Jul 19 00:00:00 EET 2023,2,19.31,Store, Cash, 0.5, 18.81
Thu Apr 06 00:00:00 EET 2023,Pork - Ham Virginia,Sun Jun 18 00:00:00 EET 2023,14,208.26,Store, Cash, 7.7891, 200.4709
Sun Apr 30 00:00:00 EET 2023,Wine - Prosecco Valdobienne,Thu Jun 01 00:00:00 EET 2023,15,221.11,Store, Visa, 16.583250000000003, 204.52675000000002
Sun Apr 23 00:00:00 EET 2023,Lettuce - Boston Bib - Organic,Tue Jun 13 00:00:00 EET 2023,6,96.43,Store, Visa, 4.8215, 91.6085
Wed Apr 05 00:00:00 EET 2023,Wine - Marlbourough Sauv Blanc,Mon Apr 10 00:00:00 EET 2023,4,233.83,App, Visa, 35.0745, 198.7555
Thu Apr 13 00:00:00 EET 2023,Longos - Chicken Cordon Bleu,Sun May 28 00:00:00 EET 2023,16,193.04,Store, Cash, 10.152000000000001, 182.88799999999998
Wed Apr 19 00:00:00 EET 2023,Beef Striploin Aaa,Tue Jun 06 00:00:00 EET 2023,9,81.77,Store, Cash, 2.54425, 79.22574999999999
Sat Apr 29 00:00:00 EET 2023,Sauce - Oyster,Mon May 15 00:00:00 EET 2023,2,69.06,App, Visa, 6.560700000000001, 62.499300000000005
Mon Apr 03 00:00:00 EET 2023,Barley - Pearl,Mon May 29 00:00:00 EET 2023,3,94.98,App, Visa, 4.7490000000000006, 90.23100000000001
Tue May 09 00:00:00 EET 2023,Cheese Cloth No 60,Tue Jun 20 00:00:00 EET 2023,16,49.41,App, Visa, 7.4115, 41.99849999999999
Sat Mar 25 00:00:00 EET 2023,Cut Wakame - Hanawakaba,Sat Jun 17 00:00:00 EET 2023,16,190.34,Store, Cash, 10.017000000000001, 180.323
Fri May 12 00:00:00 EET 2023,Kolrabi,Sat May 20 00:00:00 EET 2023,14,29.13,App, Visa, 5.389049999999999, 23.740949999999998
